text,label,source,original_liar_label,pred,proba_fake,model_conf
on restoring voting rights to nonviolent felons,1,LIAR,false,0,0.3871608130947182,0.6128391869052818
utah was the no 1 job creator in this country during my years of service as governor with a 59 percent increase in jobs,0,LIAR,half-true,1,0.6122645789778977,0.6122645789778977
because of the new health care law americans no longer will see their coverage dropped or capped when illness strikes,0,LIAR,mostly-true,1,0.6096911653768821,0.6096911653768821
a united nations working group has adopted a proposed agenda to enable member nations to disarm civilians within their borders,1,LIAR,pants-fire,0,0.3907645569213588,0.6092354430786412
says donald trump in his campaign announcement speech also said and many of them mexicans are good people you keep leaving that out of your quote,0,LIAR,half-true,1,0.6092221357830151,0.6092221357830151
republican small business tax cut bill spends 80 million for better google searches not job creation,1,LIAR,barely-true,0,0.3912315588058248,0.6087684411941752
honduras bans citizens from owning guns and has the highest homicide rate in the entire world switzerland with a similar population requires citizens to own guns and has the lowest homicide rate in the entire world,1,LIAR,pants-fire,0,0.39244295518818073,0.6075570448118193
110 people a day move to austin,1,LIAR,barely-true,0,0.3933931156434948,0.6066068843565052
missoula mont reuters montana republican congressional candidate greg gianforte was cited for a misdemeanor on wednesday after a reporter accused him of physical assault on the eve of a special election to fill the states lone seat in the us house of representatives the gallatin county sheriffs office issued the citation for misdemeanor assault hours after ben jacobs a political correspondent for the us edition of the guardian newspaper said in a twitter post and in a television interview that gianforte body slammed him breaking his eyeglasses the incident which caps a campaign seen as a possible bellwether for next years midterm congressional races took place at an event in bozeman where jacobs sought to question gianforte about healthcare according to an audio tape captured by jacobs and played on cable television networks msnbc and cnn fox news channel reporter alicia acuna who said she and her crew were in the room preparing to interview gianforte wrote that she saw gianforte as he grabbed jacobs by the neck with both hands and slammed him to the ground acuna her field producer and photographer then watched in disbelief as gianforte began punching jacobs as he moved to top of the reporter gianfortes campaign did not deny jacobs allegation but countered in its own statement that jacobs instigated an altercation by barging into the candidates office shoved a recording device in his face and began asking badgering questions after asking jacobs to lower the recorder jacobs declined campaign spokesman shane scanlon wrote greg then attempted to grab the phone that was pushed in his face jacobs grabbed gregs wrist and spun away from greg pushing them both to the ground its unfortunate that this aggressive behavior from a liberal journalist created this scene at our campaign volunteer bbq the statement said acuna disputed that jacobs was the aggressor at no point did any of us who witnessed this assault see jacobs show any form of physical aggression toward gianforte acuna wrote in her account on the fox news website interviewed later on msnbc jacobs said he retreated to a parking lot after the confrontation to call his editor and the police he said he was speaking to msnbc from a hospital where he was getting his elbow xrayed the citation was issued after authorities conducted several interviews and investigated the incident sheriff brian gootkin said in a statement gianforte has until june 7 to appear in a county court he faces a 500 fine and six months in jail if convicted according to gootkin the nature of the injuries did not meet the statutory elements of felony assault gootkin said in jacobs audio tape of the incident gianforte is heard shouting im sick and tired of you guys the last guy who came here you did the same thing after loud scuffling noises are heard gianforte repeatedly yells get the hell out of here jacobs is heard saying you just bodyslammed me and broke my glasses according to the tape the confrontation began as jacobs tried to ask gianforte if he supported a republican healthcare overhaul bill after the congressional budget office found the measure would cost 23 million americans their medical insurance coverage by 2026 another reporter alexis levinson of buzzfeed news who was just outside the office said on twitter she saw jacobs feet fly in the air as he hit the floor amid yelling and commotion gianforte later huddled behind closed doors with an aide before leaving the event by car she said tech executive gianforte is running against democrat rob quist a banjoplaying political novice who hopes to pull off a surprise victory in the republicanleaning state a victory for quist could signal trouble ahead for president donald trump and his fellow republicans as they defend their 24seat house majority in the 2018 midterm elections quist and gianforte are vying for the seat vacated when trump who carried montana by more than 20 percentage points named ryan zinke as us interior secretary republicans have held the seat for two decades and gianforte was still the favorite however both sides say the race was tightening as quist focused on criticism of republican efforts to repeal and replace former democratic president barack obamas signature healthcare law the affordable care act known as obamacare,0,ISOT_REAL,,1,0.6064764640781822,0.6064764640781822
a law that mandates fingerprinting for gun purchasers is a requirement thats reduced gun crimes in the five states where its the law,1,LIAR,barely-true,0,0.3938754875217214,0.6061245124782786
says sen mitch mcconnell is the no 1 recipient of contributions from lobbyists this cycle,0,LIAR,true,1,0.6061195300854163,0.6061195300854163
the bulk of the people who are shot with a weapon other than these drug gangs taking on one another end up being shot with their own weapon,0,LIAR,half-true,1,0.6054479811111239,0.6054479811111239
says mark pryorcut medicare to pay for obamacare,0,LIAR,half-true,1,0.6052241994998582,0.6052241994998582
democrats have now become the party of the atlanta metro area and of blacks,0,LIAR,mostly-true,1,0.6048892527431329,0.6048892527431329
former president bill clinton and his clinton health access initiative chai distributed watereddown hivaidsdrugs to patients in subsaharan africa,1,LIAR,false,0,0.39515831545032887,0.6048416845496711
during my tenure as governor wisconsins overall tax burden went down,0,LIAR,mostly-true,1,0.6043479574388525,0.6043479574388525
german social democrat leader martin schulz said that if elected chancellor he would push for the eu to cut subsidies to countries that do not take in refugees with me as chancellor we won t accept that solidarity as a principle is questioned schulz said on tuesday at a conference of a business lobbying group with ties to his partyon monday orb n told the hungarian parliament that his country will not give in to blackmail from brussels and we reject the mandatory relocation quota schulz shot back swiftly at orb n in his speech on tuesdayhis comments came as the european commission voted to launch infringement proceedings against the czech republic poland and hungary for not taking in refugees under a mandatory 2015 quota system advocated by germany that aimed to relocate 160000 refugees across the continenthungary s badass prime minister viktor orb n has consistently stood up to leftist eu bullies who are demanding that all eu nations take their fair share of the mass influx of mostly muslim refugees we shall not allow others to tell us whom we can let into our home and country whom we can live alongside prime minister viktor orb nwatch prime minister viktor orb n s historic speech in march 2016 where he demands other european leaders find their backbone and save europe before it s too late his speech will make you want to stand up and cheer mrorb n says that s a german problem schulz said let me make this perfectly clear when it comes to agricultural policy it s all yes please when it comes to subsidies it s all yes please and when it comes to solidarity in refugee policy it s no thank you that s not acceptable german social democrat leader martin schulz said that if elected chancellor he would push for the eu to cut subsidies to countries that do not take in refugees with me as chancellor we won t accept that solidarity as a principle is questioned schulz said on tuesday at a conference of a business lobbying group with ties to his partyhis comments came as the european commission voted to launch infringement proceedings against the czech republic poland and hungary for not taking in refugees under a mandatory 2015 quota system advocated by germany that aimed to relocate 160000 refugees across the continenteast european leaders particularly hungarian prime minister viktor orb n have repeatedly railed against the eu resettlement plan politico,1,ISOT_FAKE,,0,0.39612319792167594,0.6038768020783241
the state board of administration transparency issue got a great airing the last legislative session,1,LIAR,false,0,0.3966920202467914,0.6033079797532086
says that president obama said if congress passed the economic stimulus bill we would have unemployment at 8 percent and no higher and it went higher,1,LIAR,barely-true,0,0.3968156273622915,0.6031843726377085
sixtypercent of the state retireesdont get social security,1,LIAR,false,0,0.3972361856192761,0.6027638143807239
homeopathy acupuncture and aromatherapy have been given elevated legitimacy under the affordable care act,0,LIAR,half-true,1,0.6015539097963016,0.6015539097963016
the hyde amendmentlanguage was in the human trafficking bill the democratic sponsor admits it was in the bill and she voted for it,0,LIAR,mostly-true,1,0.6011217678909863,0.6011217678909863
despite opposition from national club for growth club for growth wisconsin has endorsed him for us senate,1,LIAR,pants-fire,0,0.3990173006686922,0.6009826993313079
any state tax law has to start in the house and the renewal of the state hospital bed tax this year started in the senate which is unconstitutional,1,LIAR,barely-true,0,0.4000282527126994,0.5999717472873006
immigrants start businesses at a faster rate they seem to grow those businesses more successfully,0,LIAR,mostly-true,1,0.5996682639505418,0.5996682639505418
speaker paul ryan said wednesday the house will vote on whether to impeach internal revenue service commissioner john koskinen and he indicated members won t be pressured to vote one way or the otherthe entire house republican conference is to meet behind closed doors next week to discuss the issue but conservatives led by representative john fleming of louisiana say the process of introducing a privileged resolution to force the vote will begin before thatryan who has previously hedged on whether the house should take such action said on wednesday that he won t stop it the house hasn t impeached a cabinet official since the mid1870s and has never impeached an executive branch official such as koskinen who doesn t hold cabinet rank any house action would be largely symbolic because the effort is expected to be blocked in the senate if it passes the house read more newsmaxcom the irs is refusing to recant the targeting criteria it used to single out tea party groups for intrusive scrutiny according to court filings made public wednesday that show the tax agency still struggling with the fallout from the scandalat least three tea party groups are still awaiting approval from the irs more than three years after agents publicly admitted they d asked inappropriate questions and put the groups through unreasonable delays in obtaining taxexempt status last month the irs told both congress and a federal judge that it would start processing the outstanding applications but the agency has refused to say how or when leaving the groups themselves struggling to make sense of things making matters ever more difficult the irs specifically refused in court papers to reject further use of the criteria it used to single out tea party and conservative groups in the first place despite all the representations made by the irs about having changed its ways it still asserts that the viewpointbased targeting criteria are relevant for making a determination of taxexempt status edward greim the lawyer representing tea party groups in a classaction lawsuit told the us district court for the southern district of ohioread more wt,1,ISOT_FAKE,,0,0.4006437293482982,0.5993562706517017
says peter defazio votes with nancy pelosi 86 percent of the time,0,LIAR,half-true,1,0.5992950572681924,0.5992950572681924
tim kaine wants to thwart righttowork reform measures in midwest battleground states,1,LIAR,false,0,0.4008012530394112,0.5991987469605888
there are no similar clips of newt gingrich talking about how ineffective president bush was in trying to control north korea,1,LIAR,false,0,0.4016272915386586,0.5983727084613414
says politifact issued a true ruling on paul krugman calling governor christie a fiscal phony,1,LIAR,false,0,0.4017753857244368,0.5982246142755632
says he brought 1200 jobs to texas by moving his factories here from china,0,LIAR,half-true,1,0.597626400470085,0.597626400470085
show of force the russian longrange tu95 bear bombers breached airspace around the us and canada known as the alaskan air defense identification zone in which aircraft must be readily identified and report details of their course and destination the russian bombers stayed in international airspacethe bombers flew near the aleutian islands the russians also had maritime patrol aircraft in the vicinitythe us scrambled two f22 fighters from elmendorf air force base in anchorage alaska to intercept the russian planesthere was no bridgetobridge communication between the us and russian aircraft but three us officials said the russians acted very professionally illinois congressman adam kinzinger who served with the air force told cnn that it was a rejuvenation of the cold war and that it was a show of force by the russians he added that there was little need for the us to worry as its military force is far stronger than russia swhile this is the first time russian bombers have been off the alaskan coast since 2015 they have flown in the area about 60 times since 2007via nbc,1,ISOT_FAKE,,0,0.40265361765779956,0.5973463823422005
obama has racked up more debt than any president in history over 5 trillion,0,LIAR,half-true,1,0.5962982163745617,0.5962982163745617
a georgia religious freedom bill would help catholic institutions that under obamacare could be forced to provide abortioninducing drugs,1,LIAR,false,0,0.4039514300782324,0.5960485699217676
the economy always does better when theres a democrat in the white house,0,LIAR,half-true,1,0.5952860179565068,0.5952860179565068
says scott brown voted with president barack obama 70 percent of the time in 2011,0,LIAR,mostly-true,1,0.594719745700014,0.594719745700014
alex sink was the first official who said that bp should pay 25 million for an ad campaign to promote florida tourism,1,LIAR,barely-true,0,0.4076484347361813,0.5923515652638187
secret service agents rushed donald trump offstage on saturday evening during a rally in reno nevada after they determined a protester in the audience posed a threat to the republican presidential candidate go go agents shouted as they whisked him away and a combination of local police and private security wrestled the suspect to the ground thousands of people scattered like a sea of bodies screams rang out and authorities dragged the man away as he kicked and strained after someone shouted gun in the audience causing the ensuing chaos read more daily mail,1,ISOT_FAKE,,0,0.407716265618072,0.592283734381928
donald trump took his angry little fingers to his twitter account thursday morning threatening to abandon recovery efforts in puerto rico where the majority of the hurricanedevastated island s residents remain without power water and foodpuerto rico gov ricardo rossello immediately responded on thursday to president trump s warning saying that the us territory s residents are only asking for the same assistance that other americans would receive you know like in texas and florida two states which helped bring trump to power and yet trump did not issue threats to those states the us citizens in puerto rico are requesting the support that any of our fellow citizens would receive across our nation rossello tweetedthe us citizens in puerto rico are requesting the support that any of our fellow citizens would receive across our nation ricardo rossello ricardorossello october 12 2017some puerto rican officials like san juan mayor carmen yul n cruz have pleaded for help but in return she received a backlash of hate from the amateur president who called her nasty cruz shamed trump on twitter thursday it is not that you do not get it you are incapable of fulfilling the moral imperative to help the people of pr she tweeted shame on you potus it is not that you do not get it you are incapable of fulfilling the moral imperative to help the people of pr shame on you carmen yul n cruz carmenyulincruz october 12 2017flashback i say to all of you gathered here today to the people of puerto rico we are with you we stand with you and we will be with you every single day until puerto rico is restored bigger and better than ever before mike pence said just last weektrump said basically the same thing in a sept 29 speech we will not rest however until the people of puerto rico are safe trump added these are great people we want them to be safe and sound and secure and we will be there every day until that happens two weeks later trump threatens to pull recovery efforts from the island while shaming the island for its debt even though he filed for bankruptcy six timesphoto by andrew harrerpoolgetty images,1,ISOT_FAKE,,0,0.40829937448801273,0.5917006255119872
on how he measures his promise to create 700000 privatesector jobs in seven years,1,LIAR,false,0,0.4084063550989384,0.5915936449010616
since the beginning of the year weve created a net increase of 45000 jobs,1,LIAR,barely-true,0,0.4084231602346111,0.5915768397653889
the democratic majority led the 111th congress to spend more money in two years than the first 100 congresses before them combined,1,LIAR,false,0,0.40959894036814126,0.5904010596318587
our businesses have created nearly twice as many jobs in this recovery as they had at the same point in the last recovery when there was no obamacare,0,LIAR,half-true,1,0.5896572030983345,0.5896572030983345
mccain has opposed stem cell research,1,LIAR,false,0,0.41092023462758587,0.5890797653724141
says the media created the term polar vortex and the cold air proves the ice isnt melting,1,LIAR,pants-fire,0,0.41177297888660047,0.5882270211133995
says president barack obama has opened up no new trade relationships with other nations,1,LIAR,false,0,0.4133742349716081,0.5866257650283919
wealthy taxpayers not middleincome earners get most of the deductions in the tax code,0,LIAR,mostly-true,1,0.5864440141632156,0.5864440141632156
were importing about 10 percent of our milk supply were americas dairyland but yet we dont have enough milk in this state to meet the demand for our cheesemakers,0,LIAR,mostly-true,1,0.5861317200510376,0.5861317200510376
the actual deportations from the interior of the country are way down under president obama,0,LIAR,true,1,0.5851254246894425,0.5851254246894425
when deborah took office the sellwood bridge project had languished for years with only 11 million in funds with her leadership the remaining funding was secured that got the project moving forward,0,LIAR,mostly-true,1,0.5851207444411639,0.5851207444411639
says robert menendez is the king of raising money from wall street over a million dollars one of the leaders in the united states senate i havent raised any wall street money at all,1,LIAR,barely-true,0,0.4148904266679729,0.5851095733320271
3 billion over the next five years will be taken out of our public schools and be put into vouchers,1,LIAR,barely-true,0,0.41575236313919717,0.5842476368608028
the atlanta beltline paid nearly 35 million for less than a quarteracre,1,LIAR,false,0,0.41681310378042724,0.5831868962195728
as a prosecutor wisconsin supreme court justice david prosser did not investigate or file charges in a case involving 30year pedophile priest then participated in coverup,1,LIAR,barely-true,0,0.4173279357836509,0.5826720642163491
florida has the third mostregressive tax structure,0,LIAR,mostly-true,1,0.582346216157711,0.582346216157711
amendments hillary clinton supported and voted for in 2006 she no longer supported in 2008 showing she changed positions on an india nuclear deal,1,LIAR,false,0,0.41844190838975226,0.5815580916102477
paris reuters french president emmanuel macron said on sunday he would not follow germany s example by phasing out nuclear energy in france because his priority was to cut carbon emissions and shut down polluting coalfired production i don t idolize nuclear energy at all but i think you have to pick your battle my priority in france europe and internationally is co2 emissions and global warming he told france 2 television in an interview macron who has worked to establish his role as a global leader since his election win in may presided over a climate summit in paris last week to breathe new life into a collective effort to fight climate change but renewable energy only amounts to a tiny share of french electricity production which is dominated by nuclear for 75 percent of it nuclear is not bad for carbon emissions it s even the most carbonfree way to produce electricity with renewables macron said the 39year old who has sought to forge strong ties with german chancellor angela merkel did not show any enthusiasm for her decision to phase out nuclear energy one of her landmark policies what did the germans do when they shut all their nuclear in one go macron said they developed a lot of renewables but they also massively reopened thermal and coal they worsened their co2 footprint it wasn t good for the planet so i won t do that macron said he wanted to boost the growth of renewable energy but would wait for the french nuclear watchdog s opinion before shutting ageing nuclear reactors or upgrading others the asn nuclear regulator said last month it would rule on a potential lifespan extension of france s 58 nuclear reactors all operated by stateowned edf in 202021 this is what we ll base our decisions on macron said so it ll be rational so in the face of that we ll have to shut some plants maybe we ll have to modernize others he said,0,ISOT_REAL,,1,0.581551051887697,0.581551051887697
says unemployment in ohio is significantly higher than the unemployment rate in states which are not forced union states and its always been that way,1,LIAR,false,0,0.41861617645343807,0.5813838235465619
charlie crist was the only prominent republican in the country to campaign with barack obama before the stimulus passed on behalf of the stimulus,0,LIAR,half-true,1,0.5812085350051818,0.5812085350051818
any governmentrun public plan creates an entitlement that will cost another 1 trillion over the next 10 years,0,LIAR,half-true,1,0.5801599608876944,0.5801599608876944
rhode islands state pension system underperformed the median three out of the four years that mr frank caprio was in office,0,LIAR,mostly-true,1,0.5800654941026855,0.5800654941026855
says the difference between her and barack obama is about 35 years of experience,1,LIAR,false,0,0.4201396026471242,0.5798603973528758
the cbo says that if you raise the minimum wage to 1010 an hour half a million people would lose their jobs,0,LIAR,mostly-true,1,0.5792989749637228,0.5792989749637228
the white house promised us that all the spending would keep unemployment under 8 percent,1,LIAR,barely-true,0,0.42070317932601875,0.5792968206739812
the pasco county budget has doubled in the past three years,1,LIAR,false,0,0.42216726063586707,0.5778327393641329
says president barack obama neversaid no boots on the ground in syria,1,LIAR,false,0,0.42244661246612086,0.5775533875338792
says the foreman of the jury that convicted him was a greenpeace activist,0,LIAR,mostly-true,1,0.5774958711968246,0.5774958711968246
says she got unions to agree to about 10 million in reduction of salaries and health benefits while serving as dane county executive in wisconsin,0,LIAR,true,1,0.5774840861033811,0.5774840861033811
sen obama has declared and repeatedly reaffirmed his intention to meet the president of iran without any preconditions,0,LIAR,true,1,0.5761368959096731,0.5761368959096731
i wake up every morning in a house the white house that was built by slaves,0,LIAR,true,1,0.5759863146488736,0.5759863146488736
if parents dont have health insurance that senator obama wants them to have for their children they will be fined,0,LIAR,half-true,1,0.575323346791385,0.575323346791385
hostages were released as soon as ronald reagan took office because iran perceived that america was no longer under the command of someone weak,1,LIAR,pants-fire,0,0.4248019605520474,0.5751980394479526
21st century wire says washington s muscle flexing seems to have taken on a life of its own as the shadow of us neocolonialism falls over much of the world with increasing intensity in syria the us is lashing out lawlessly at the bastion of resistance that has been denying its objectives for almost seven years now the us secretary of state rex tillerson has declared that china should exert much greater economic and diplomatic pressure on north korea to step away from its nuclear and missile programmes footage of a reported massive live fire drill conducted by the north koreans in april 2017 gives some indication of what the us might face if this escalation is magnified beyond recall by the usual suspects at fox news and cnn this report is from peter symonds of wswsin what amounted to a barely disguised threat us secretary of state rex tillerson yesterday declared that china had to exert much greater economic and diplomatic pressure on north korea to abandon its nuclear and missile programs if it wants to prevent a further escalation in the region in other words if beijing fails to rein in the pyongyang regime the us could resort to military measurestillerson s remarks followed a toplevel meeting in washington between him and us defence secretary james mattis and their chinese counterparts china s foreign policy chief yang jiechi and general fang fenghui chief of the people s liberation army s joint staff departmenttillerson called on china to make greater efforts to halt illicit revenue streams to north korea that allegedly help fund pyongyang s military programs just last week he told a congressional committee the trump administration was at a stage where we are going to have to start taking secondary sanctions that is penalise countries and corporations that engage in economic activities with north koreaunilateral secondary sanctions imposed by the us would above all fall on chinese companies china is by far north korea s largest trading partner us officials and the media have repeatedly accused beijing of failing to do enough to choke off trade and finance with the pyongyang regime any penalties against chinese individuals or entities would quickly sour relations between the us and chinajust before the talks us president donald trump signalled that time was running out for china to force north korea to bow to us demands while i greatly appreciate the efforts of president xi jinping and china he tweeted on tuesday it has not worked out while tillerson s remarks indicate the us continues to pressure china for action against north korea trump s tweet is a warning that the us will resort to other measures including military action if there are no resultsasked about trump s tweet defence secretary mattis told the joint press conference with tillerson what you re seeing i think is the american people s frustration with a regime that provokes and provokes and provokes and basically plays outside the rules plays fast and loose with the truth mattis denounced pyongyang in particular for the death of otto wambier the american student imprisoned in north korea who died on monday after being flown back to the us last week the trump administration is considering a ban to prevent americans from visiting pyongyang three other us citizens are currently jailed in north koreathe comments of mattis and tillerson suggest that relations with china could deteriorate rapidly especially if north korea conducts another nuclear test or a longrange missile launch in comments to cnn unnamed us officials claimed this week that satellite imagery showed new activity at north korea s underground nuclear test site and suggested that a sixth nuclear detonation could be imminentahead of yesterday s talks in washington us state department officials indicated that mattis and tillerson would press their chinese counterparts not only on north korea but a range of other sensitive issues including the south china sea and the socalled war on terrorismacting assistant secretary of state for east asia susan thornton told voice of america that all parties should freeze any construction or militarisation of features in the south china sea a comment directed especially at china last month the us navy carried out another provocative freedom of navigation operation sending a guided missile destroyer within the 12nauticalmile territorial limit claimed by china around one of its isletstrade and economic issues were excluded from yesterday s uschina diplomatic and security dialogue but remained just below the surface during last year s presidential election campaign trump repeatedly denounced china s trade policies and threatened punitive trade war measures in seeking beijing s assistance to pressure pyongyang trump suggested the us could make concessions on tradehaving tweeted that chinese efforts have not worked out the implicit threat is that the us could ramp up the pressure on china over trade what trump is saying is i don t need you on north korea now and therefore maybe we should have it out on these other issues like trade analyst john delury told the new york timeschina is reluctant to impose new sanctions that will cripple north korea s economy and provoke a political crisis that could be exploited by the us and its allies at yesterday s talks chinese officials reiterated beijing s call for renewed negotiations based on a freeze by pyongyang on its nuclear and missile tests and a freeze by washington on its joint military exercises in south korea the us has flatly rejected the proposalabove all the threat of us military strikes against north korea hangs over asia earlier this week the pentagon again sent two b1 strategic bombers on a mission over the korean peninsula in a provocative show of force the us navy has two aircraft carrier strike groups stationed in the area with another on its wayany us military action against north korea threatens to trigger an allout conflict on the korean peninsula that could draw in other powers including china with devastating consequences the trump administration s recklessness is underscored by the fact that it is engaged in an escalating confrontation in syria that threatens to provoke a clash with russia and iran even as it is ramping up tensions in north east asiafor more information on north korea 21wire north korea filessupport our work by subscribing becoming a member 21wiretv,1,ISOT_FAKE,,0,0.42550508661953873,0.5744949133804613
says barack obama sold chrysler to italians who are going to build jeeps in china at the cost of american jobs,1,LIAR,pants-fire,0,0.4264449077860006,0.5735550922139994
says hes never asked for more than inflationary budget increases in his 10 budgets as milwaukee county sheriff,1,LIAR,false,0,0.4266185434408623,0.5733814565591377
anyone who knows you can just look it up to see if you voted,0,LIAR,half-true,1,0.5728575656926522,0.5728575656926522
texas legislation would allow teachers to kill their students if they felt it was needed,0,LIAR,half-true,1,0.5724688279604438,0.5724688279604438
before we even passed health care 4 millions kids got health insurance that didnt have it before through the childrens health insurance program,0,LIAR,half-true,1,0.5714410935101801,0.5714410935101801
says mitt romneys campaign has already spent more on negative ads than john mccain did during his entire presidential run,1,LIAR,false,0,0.4287190897193964,0.5712809102806036
stimulus tax cuts began showing up in paychecks of 48 million indiana households about three months ago,1,LIAR,false,0,0.4295386921382877,0.5704613078617122
says chris christie was behind in the polls against jon corzine during the 2009 governors race,1,LIAR,barely-true,0,0.4297074044198896,0.5702925955801104
preventive care does not save the government money,0,LIAR,true,1,0.570163529048111,0.570163529048111
amajority of the men and women on this stage have previously and publicly embraced amnesty i am the only candidate on this stage who has never supportedamnesty,0,LIAR,mostly-true,1,0.5700866630502326,0.5700866630502326
before this law any group could go out anywhere register voters sit on the voter registration forms for unlimited amount of time,1,LIAR,barely-true,0,0.430248001755949,0.569751998244051
deputy assistant to the president sebastian gorka warned syrian president bashar assad after evidence arose earlier this week that the assad regime could be planning another chemical weapons attack on its people gorka says if you do this again there will be significant damage done to your forces and to your interests we are there to destroy isis chemical weapons development syria s assad could be planning another attack pentagon spokesman captain jeff davis said the united states had recently seen activity at shayrat airfield the same base targeted by a us cruise missile strike on april 6 this involved specific aircraft in a specific hangar both of which we know to be associated with chemical weapons use davis saiddavis said the activity occurred during the past day or two he did not say how the united states collected its intelligencethe white house said on monday it appeared the syrian government was preparing for another chemical weapons attack and warned assad that he and his military would pay a heavy price if it went aheadremember when we had a commanderinchief who decided he wouldn t honor his threat to syriathe red line read more reuters,1,ISOT_FAKE,,0,0.43029436550902206,0.5697056344909779
as progressivism gets more of a stronghold in america patriotism is being strangled by the antiamerican left fire commissioners in upstate new york ordered a fire department to remove the us flags that were mounted on its firetrucks because they said the display was a liability to the firefighters and other motoristsfire chief tory gallante with the arlington fire district in poughkeepsie said the board of fire commissioners told him monday to remove the two flags which were fastened to the engine and the ladder truck obviously i was disappointed with their directive he told the washington postgallante said that about 50 firefighters veterans and members of the community came out tuesday afternoon for a small impromptu ceremony to properly take them down the guys were upset about the decision and wanted to remove them with dignity and respect he saidfirefighters flag removal ceremony can be seen herevideo from the ceremony shows the emergency response vehicles lined up outside the arlington fire district headquarters where firefighters stood at attentionboth of the flags were taken down properly folded and then handed to gallantegallante added that he was not told to remove patriotic decals on the firetrucksjoseph tarquinio president of the arlington professional firefighters association said the union approached the fire chief months ago proposing to pay for the flags and requesting permission to mount themgallante agreed but he had conditions including that the flags must be safely and securely fixed to the firetrucks and kept clean and wellmaintainedtarquinio said the union purchased two 3by5foot flags made to withstand high winds and had them properly installed by the fire station s own mechanictarquinio said in the past the department had us flags on the firetrucks and would take them down during the harsh new york winters when the department got new equipment a few years ago he said the flags were not put back so with everything going on in the country we thought it was time he told the washington post it was our way to show support not for one particular sect but for the nation as a whole the new flags had been flying with no known issues tarquinio said when three of the five fire commissioners expressed concerns about liability which tarquinio called a gross overstatement officials said since the board s decision monday night the fire department has been flooded with phone calls and emails from veterans and others in the community who oppose the order a rally for the flag has been organized for the weekend according to the poughkeepsie journal washington post,1,ISOT_FAKE,,0,0.4308158366480119,0.5691841633519881
a kind woman brought fox news reporter casey stegall a beer on friday as he was reporting live in the midst of hurricane harvey with rain and wind pouring down stegall was reporting on site in galveston texas a woman ran over to him and his crew and handed the reporter a sixpack have some galveston beer she yelled to stegallstegall thanked the woman who ran off he said that the beer would be enjoyed after the broadcast just friendly people here he said however stegall and his crew had bigger issues to worry about i just want to say my producer and everyone off camera is telling me that a tornado warning has just been issued for the galveston area he saidfox host harris faulkner wrapped up the broadcast telling stegall you gotta get out of there,1,ISOT_FAKE,,0,0.4310414732605776,0.5689585267394224
says scott walker rejected legislation to make college loan payments tax deductible and the result was to raise taxes on students,1,LIAR,false,0,0.4313341112777396,0.5686658887222604
has obama sacrificed the freedom of speech we enjoy on the internet as a way to boost his standing with foreign dictators as he campaigns to be the next un secretary general an obamaappointed federal judge ruled friday that the transfer of internet domain systems oversight to an international governing body can move forward overruling opposition from several state attorneys general and lawmakers read more zero hedgein their lawsuit the attorneys general for arizona oklahoma nevada and texas contend that the transition lacking congressional approval amounts to an illegal giveaway of us government property they also express fear that the proposed new steward of the system a nonprofit known as icann would be so unchecked that it could effectively enable or prohibit speech on the internet read more politicosaturday the us hands over the internetwashington afp the us government on saturday ended its formal oversight role over the internet handing over management of the online address system to a global nonprofit entitythe us commerce department announced that its contract had expired with the internet corporation for assigned names and numbers which manages the internet s socalled root zone that leaves icann as a selfregulating organization that will be operated by the internet s stakeholders engineers academics businesses nongovernment and government groupsthe move is part of a decadesold plan by the us to privatize the internet and backers have said it would help maintain its integrity around the worldus and icann officials have said the contract had given washington a symbolic role as overseer or the internet s root zone where new online domains and addresses are createdbut critics including some us lawmakers argued that this was a giveaway by washington that could allow authoritarian regimes to seize controla lastditch effort by critics to block the plan a lawsuit filed by four us states failed when a texas federal judge refused to issue an injunction to stop the transitionlawrence strickling who heads the commerce department unit which has managed these functions issued a brief statement early saturday confirming the transition of the internet assigned numbers authority iana as of october 1 2016 the iana functions contract has expired he saidstephen crocker icann s board chairman and one of the engineers who developed the early internet protocols welcomed the end of the contract this transition was envisioned 18 years ago yet it was the tireless work of the global internet community which drafted the final proposal that made this a reality he said in a statement this community validated the multistakeholder model of internet governance it has shown that a governance model defined by the inclusion of all voices including business academics technical experts civil society governments and many others is the best way to assure that the internet of tomorrow remains as free open and accessible as the internet of today the internet society a group formed by internet founders aimed at keeping the system open said the transition was a positive step the iana transition is a powerful illustration of the multistakeholder model and an affirmation of the principle that the best approach to address challenges is through bottomup transparent and consensusdriven processes the group said in a statementvia yahoo,1,ISOT_FAKE,,0,0.43145900651760466,0.5685409934823953
before act 10 the total cost of public sector employees employment was 29 percent higher than that in the private sector after the act its still 22 percent higher,1,LIAR,barely-true,0,0.4315856840142286,0.5684143159857714
says a baby in coos county is two times as likely to be born to a mother who is someone who used tobacco during her pregnancy as is the average baby born in oregon or the us,0,LIAR,true,1,0.5681768046469721,0.5681768046469721
bicycle ownership drops by half while obesity in rhode island rises by 154 percent,1,LIAR,pants-fire,0,0.43187162811500196,0.5681283718849981
if question 1 were to pass here in nevada we would have more restrictive gun laws here in nevada dealing with the transfer of firearms than they do in california,0,LIAR,half-true,1,0.5680517786619873,0.5680517786619873
by 2014 there will be one administrator for every teacher on college campuses in the united states,0,LIAR,half-true,1,0.5677961151246833,0.5677961151246833
